Ano;Trimestre;Precio en dolares corrientes;Tipo de cambio;IPC;Precio en soles corrientes;Precio en soles constantes de 2009;Distrito;Superficie ;Numero de habitaciones;Numero de banos;Numero de garajes;Piso de ubicacion;Vista al exterior;Anos de antiguedad
2024;1;98 000;3.76;162.44;368 404;226 801;Cercado de Lima;112;4;2;0;0;1;40
2024;1;137 000;3.76;162.44;515 014;317 058;Cercado de Lima;130;3;2;1;0;1;3
2024;1;109 000;3.76;162.44;409 755;252 258;Cercado de Lima;72;3;2;0;0;1;0
2024;1;119 000;3.76;162.44;447 348;275 401;Cercado de Lima;98;2;1;1;0;1;40
2024;1;110 000;3.76;162.44;413 515;254 572;Cercado de Lima;97;4;3;0;0;1;36
2024;1;65 000;3.76;162.44;244 350;150 429;Cercado de Lima;93;2;1;0;0;1;0
2024;1;129 000;3.76;162.44;484 940;298 544;Cercado de Lima;85;3;2;0;0;1;6
2024;1;79 700;3.76;162.44;299 610;184 449;Cercado de Lima;65;3;1;0;0;1;16
2024;1;90 700;3.76;162.44;340 962;209 906;Cercado de Lima;54;2;2;0;0;1;0
2024;1;70 000;3.76;162.44;263 146;162 000;Cercado de Lima;66;2;1;0;0;1;62
2024;1;128 000;3.76;162.44;481 181;296 229;Cercado de Lima;129;4;3;1;0;1;14
2024;1;136 280;3.76;162.44;512 307;315 392;Cercado de Lima;68;1;2;0;0;1;0
2024;1;111 544;3.76;162.44;419 319;258 145;Cercado de Lima;63;2;2;0;0;1;0
2024;1;85 000;3.76;162.44;319 534;196 715;Cercado de Lima;72;3;2;0;0;1;8
2024;1;135 723;3.76;162.44;510 213;314 103;Cercado de Lima;57;3;2;0;0;1;0
2024;1;72 000;3.76;162.44;270 664;166 629;Cercado de Lima;58;3;2;0;0;1;0
2024;1;60 000;3.76;162.44;225 553;138 857;Cercado de Lima;46;1;1;0;0;1;20
2024;1;89 000;3.76;162.44;334 571;205 972;Cercado de Lima;64;2;2;1;0;1;6
2024;1;96 238;3.76;162.44;361 779;222 722;Cercado de Lima;61;2;2;0;0;1;5
2024;1;106 147;3.76;162.44;399 030;245 655;Cercado de Lima;57;3;2;0;0;1;0
2024;1;115 693;3.76;162.44;434 916;267 747;Cercado de Lima;71;3;2;0;0;1;0
2024;1;107 758;3.76;162.44;405 086;249 383;Cercado de Lima;75;3;2;0;0;1;5
2024;1;83 000;3.76;162.44;312 016;192 086;Cercado de Lima;61;3;2;0;0;1;2
2024;1;135 000;3.76;162.44;507 495;312 429;Cercado de Lima;131;3;3;0;0;1;4
2024;1;135 000;3.76;162.44;507 495;312 429;Cercado de Lima;75;3;2;0;0;1;8
2024;1;71 000;3.76;162.44;266 905;164 315;Cercado de Lima;62;2;1;0;0;1;50
2024;1;97 000;3.76;162.44;364 645;224 486;Cercado de Lima;72;3;2;0;0;1;4
2024;1;200 000;3.76;162.44;751 845;462 858;Cercado de Lima;135;3;2;1;0;1;6
2024;1;79 500;3.76;162.44;298 858;183 986;Cercado de Lima;83;3;1;0;0;1;60
2024;1;65 000;3.76;162.44;244 350;150 429;Cercado de Lima;65;3;2;0;0;1;10
2024;1;90 000;3.76;162.44;338 330;208 286;Cercado de Lima;78;1;1;0;0;1;50
2024;1;51 900;3.76;162.44;195 104;120 112;Cercado de Lima;64;3;1;0;0;1;11
2024;1;125 000;3.76;162.44;469 903;289 286;Cercado de Lima;129;5;3;1;0;1;14
2024;1;100 000;3.76;162.44;375 922;231 429;Cercado de Lima;67;3;2;0;0;1;10
2024;1;109 000;3.76;162.44;409 755;252 258;Cercado de Lima;110;2;1;0;0;1;30
2024;1;155 000;3.76;162.44;582 680;358 715;Cercado de Lima;76;3;2;2;0;1;7
2024;1;100 000;3.76;162.44;375 922;231 429;Cercado de Lima;60;3;2;0;0;1;7
2024;1;150 018;3.76;162.44;563 951;347 185;Cercado de Lima;87;3;2;0;0;1;0
2024;1;103 000;3.76;162.44;387 200;238 372;Cercado de Lima;71;3;2;1;0;1;9
2024;1;220 000;3.76;162.44;827 029;509 144;Cercado de Lima;92;4;2;1;0;1;17
2024;1;100 000;3.76;162.44;375 922;231 429;Cercado de Lima;51;2;2;0;0;1;5
2024;1;90 000;3.76;162.44;338 330;208 286;Cercado de Lima;78;3;2;0;0;1;12
2024;1;125 000;3.76;162.44;469 903;289 286;Cercado de Lima;74;3;2;1;0;1;6
2024;1;122 567;3.76;162.44;460 757;283 656;Cercado de Lima;56;1;1;0;0;1;0
2024;1;89 000;3.76;162.44;334 571;205 972;Cercado de Lima;75;3;2;1;0;1;14
2024;1;146 805;3.76;162.44;551 875;339 751;Cercado de Lima;75;1;2;0;0;1;0
2024;1;107 000;3.76;162.44;402 237;247 629;Cercado de Lima;90;2;2;0;0;1;15
2024;1;95 000;3.76;162.44;357 126;219 858;Cercado de Lima;101;2;1;0;0;1;43
2024;1;90 000;3.76;162.44;338 330;208 286;Cercado de Lima;100;3;2;0;0;1;30
2024;1;120 000;3.76;162.44;451 107;277 715;Cercado de Lima;75;3;2;0;0;1;0
2024;1;106 768;3.76;162.44;401 363;247 091;Cercado de Lima;66;2;1;0;0;1;15
2024;1;75 000;3.76;162.44;281 942;173 572;Cercado de Lima;75;3;2;0;0;1;9
2024;1;65 000;3.76;162.44;244 350;150 429;Cercado de Lima;67;1;1;0;0;1;50
2024;1;109 000;3.76;162.44;409 755;252 258;Cercado de Lima;72;3;2;0;0;1;0
2024;1;119 000;3.76;162.44;447 348;275 401;Cercado de Lima;85;3;2;0;0;1;6
2024;1;50 000;3.76;162.44;187 961;115 715;Cercado de Lima;51;1;1;0;0;1;47
2024;1;87 000;3.76;162.44;327 052;201 343;Cercado de Lima;80;3;2;0;0;1;7
2024;1;138 000;3.76;162.44;518 773;319 372;Cercado de Lima;109;3;1;0;0;1;40
2024;1;93 000;3.76;162.44;349 608;215 229;Cercado de Lima;65;2;2;0;0;1;3
2024;1;70 000;3.76;162.44;263 146;162 000;Cercado de Lima;85;2;1;0;0;1;48
2024;1;102 993;3.76;162.44;387 174;238 356;Cercado de Lima;64;3;2;0;0;1;0
2024;1;55 000;3.76;162.44;206 757;127 286;Cercado de Lima;120;3;2;0;0;1;35
2024;1;135 000;3.76;162.44;507 495;312 429;Cercado de Lima;85;3;2;0;0;1;5
2024;1;105 000;3.76;162.44;394 718;243 001;Cercado de Lima;70;3;1;1;0;1;10
2024;1;86 000;3.76;162.44;323 293;199 029;Cercado de Lima;46;2;2;0;0;1;6
2024;1;68 752;3.76;162.44;258 454;159 112;Cercado de Lima;58;3;2;1;0;1;12
2024;1;55 000;3.76;162.44;206 757;127 286;Cercado de Lima;69;2;1;0;0;1;75
2024;1;72 300;3.76;162.44;271 792;167 323;Cercado de Lima;65;3;1;0;0;1;10
2024;1;90 485;3.76;162.44;340 152;209 408;Chorrillos;61;3;2;0;0;1;1
2024;1;212 792;3.76;162.44;799 932;492 462;Chorrillos;94;3;2;1;0;1;12
2024;1;155 000;3.76;162.44;582 680;358 715;Chorrillos;111;3;2;0;0;1;4
2024;1;71 986;3.76;162.44;270 610;166 596;Chorrillos;46;1;1;1;0;1;6
2024;1;174 000;3.76;162.44;654 105;402 687;Chorrillos;64;2;2;0;0;1;0
2024;1;67 000;3.76;162.44;251 868;155 057;Chorrillos;70;3;2;0;0;1;9
2024;1;71 376;3.76;162.44;268 319;165 185;Chorrillos;65;3;2;0;0;1;10
2024;1;142 218;3.76;162.44;534 628;329 133;Chorrillos;102;3;2;1;0;1;4
2024;1;65 709;3.76;162.44;247 014;152 069;Chorrillos;64;3;2;0;0;1;10
2024;1;85 277;3.76;162.44;320 576;197 356;Chorrillos;110;3;3;0;0;1;4
2024;1;125 000;3.76;162.44;469 903;289 286;Chorrillos;115;3;2;1;0;1;22
2024;1;115 000;3.76;162.44;432 311;266 143;Chorrillos;79;3;1;0;0;1;36
2024;1;90 463;3.76;162.44;340 072;209 358;Chorrillos;72;3;2;0;0;1;16
2024;1;141 683;3.76;162.44;532 618;327 896;Chorrillos;125;3;3;1;0;1;11
2024;1;97 574;3.76;162.44;366 803;225 815;Chorrillos;75;3;2;0;0;1;3
2024;1;128 000;3.76;162.44;481 181;296 229;Chorrillos;70;3;2;1;0;1;0
2024;1;112 000;3.76;162.44;421 033;259 201;Chorrillos;67;3;2;1;0;1;1
2024;1;87 000;3.76;162.44;327 052;201 343;Chorrillos;70;2;2;0;0;1;18
2024;1;90 000;3.76;162.44;338 330;208 286;Chorrillos;70;3;2;0;0;1;4
2024;1;123 000;3.76;162.44;462 384;284 658;Chorrillos;79;3;1;1;0;1;2
2024;1;95 000;3.76;162.44;357 126;219 858;Chorrillos;71;3;2;0;0;1;16
2024;1;65 800;3.76;162.44;247 357;152 280;Chorrillos;51;2;2;1;0;1;5
2024;1;117 000;3.76;162.44;439 829;270 772;Chorrillos;116;3;2;1;0;1;6
2024;1;91 620;3.76;162.44;344 420;212 035;Chorrillos;90;3;2;0;0;1;10
2024;1;95 000;3.76;162.44;357 126;219 858;Chorrillos;78;3;2;2;0;1;10
2024;1;54 000;3.76;162.44;202 998;124 972;Chorrillos;61;3;1;0;0;1;8
2024;1;105 000;3.76;162.44;394 718;243 001;Chorrillos;113;3;2;0;0;1;7
2024;1;80 000;3.76;162.44;300 738;185 143;Chorrillos;98;3;2;0;0;1;0
2024;1;140 000;3.76;162.44;526 291;324 001;Chorrillos;114;3;2;1;0;1;30
2024;1;48 000;3.76;162.44;180 443;111 086;Chorrillos;48;2;1;0;0;1;2
2024;1;80 000;3.76;162.44;300 738;185 143;Chorrillos;53;3;2;1;0;1;11
2024;1;107 738;3.76;162.44;405 011;249 337;Chorrillos;67;3;2;0;0;1;0
2024;1;63 624;3.76;162.44;239 176;147 244;Chorrillos;50;2;1;1;0;1;1
2024;1;134 900;3.76;162.44;507 119;312 198;Chorrillos;88;3;2;1;0;1;5
2024;1;79 000;3.76;162.44;296 979;182 829;Chorrillos;70;3;1;0;0;1;60
2024;1;75 000;3.76;162.44;281 942;173 572;Chorrillos;63;1;1;1;0;1;17
2024;1;83 500;3.76;162.44;313 895;193 243;Chorrillos;62;3;2;0;0;1;20
2024;1;102 454;3.76;162.44;385 147;237 108;Chorrillos;79;3;2;0;0;1;5
2024;1;102 000;3.76;162.44;383 441;236 058;Chorrillos;101;2;2;0;0;1;10
2024;1;71 000;3.76;162.44;266 905;164 315;Chorrillos;47;1;1;0;0;1;0
2024;1;93 000;3.76;162.44;349 608;215 229;Chorrillos;67;3;2;0;0;1;8
2024;1;91 433;3.76;162.44;343 717;211 603;Chorrillos;80;3;2;1;0;1;5
2024;1;116 300;3.76;162.44;437 198;269 152;Chorrillos;69;3;2;1;0;1;0
2024;1;95 000;3.76;162.44;357 126;219 858;Chorrillos;79;3;2;0;0;1;12
2024;1;269 000;3.76;162.44;1011 231;622 544;Chorrillos;132;3;2;2;0;1;4
2024;1;75 000;3.76;162.44;281 942;173 572;Chorrillos;55;2;1;0;0;1;10
2024;1;64 000;3.76;162.44;240 590;148 115;Chorrillos;61;2;1;0;0;1;34
2024;1;140 000;3.76;162.44;526 291;324 001;Chorrillos;105;3;2;1;0;1;10
2024;1;178 000;3.76;162.44;669 142;411 944;Chorrillos;132;2;2;1;0;1;26
2024;1;72 800;3.76;162.44;273 671;168 480;Chorrillos;57;1;1;1;0;1;6
2024;1;172 000;3.76;162.44;646 586;398 058;Chorrillos;77;2;2;1;0;1;5
2024;1;85 000;3.76;162.44;319 534;196 715;Chorrillos;72;3;2;0;0;1;14
2024;1;55 000;3.76;162.44;206 757;127 286;Chorrillos;90;1;1;0;0;1;18
2024;1;140 000;3.76;162.44;526 291;324 001;Chorrillos;125;3;2;1;0;1;10
2024;1;89 000;3.76;162.44;334 571;205 972;Chorrillos;79;3;3;0;0;1;15
2024;1;95 000;3.76;162.44;357 126;219 858;Chorrillos;130;3;2;0;0;1;26
2024;1;90 000;3.76;162.44;338 330;208 286;Chorrillos;64;3;2;0;0;1;5
2024;1;89 000;3.76;162.44;334 571;205 972;Chorrillos;87;3;3;0;0;1;10
2024;1;62 000;3.76;162.44;233 072;143 486;Chorrillos;63;2;2;0;0;1;15
2024;1;65 000;3.76;162.44;244 350;150 429;Chorrillos;60;2;1;0;0;1;30
2024;1;105 000;3.76;162.44;394 718;243 001;Chorrillos;86;3;2;1;0;1;7
2024;1;100 000;3.76;162.44;375 922;231 429;Chorrillos;104;3;2;0;0;1;20
2024;1;70 000;3.76;162.44;263 146;162 000;Chorrillos;62;2;1;0;0;1;20
2024;1;125 000;3.76;162.44;469 903;289 286;Chorrillos;99;3;2;0;0;1;0
2024;1;80 000;3.76;162.44;300 738;185 143;Chorrillos;66;3;1;1;0;1;20
2024;1;59 900;3.76;162.44;225 177;138 626;Chorrillos;70;3;2;0;0;1;20
2024;1;73 000;3.76;162.44;274 423;168 943;Chorrillos;62;2;2;1;0;1;7
2024;1;106 000;3.76;162.44;398 478;245 315;Chorrillos;72;3;2;0;0;1;15
2024;1;115 000;3.76;162.44;432 311;266 143;Chorrillos;115;3;2;0;0;1;10
2024;1;120 000;3.76;162.44;451 107;277 715;Chorrillos;122;3;2;1;0;1;13
2024;1;98 000;3.76;162.44;368 404;226 801;Chorrillos;90;3;2;1;0;1;12
2024;1;90 000;3.76;162.44;338 330;208 286;Chorrillos;65;2;1;0;0;1;10
2024;1;74 683;3.76;162.44;280 752;172 839;Chorrillos;53;2;2;0;0;1;0
2024;1;81 300;3.76;162.44;305 625;188 152;Chorrillos;58;3;2;1;0;1;9
2024;1;115 000;3.76;162.44;432 311;266 143;Chorrillos;120;3;2;1;0;1;0
2024;1;119 000;3.76;162.44;447 348;275 401;Chorrillos;118;3;2;1;0;1;7
2024;1;79 000;3.76;162.44;296 979;182 829;Chorrillos;59;3;1;0;0;1;19
2024;1;90 000;3.76;162.44;338 330;208 286;Chorrillos;75;3;2;0;0;1;7
2024;1;155 000;3.76;162.44;582 680;358 715;Chorrillos;85;3;2;1;0;1;8
2024;1;62 000;3.76;162.44;233 072;143 486;Chorrillos;60;2;2;0;0;1;5
2024;1;149 000;3.76;162.44;560 124;344 829;Chorrillos;59;1;2;1;0;1;1
2024;1;130 000;3.76;162.44;488 699;300 858;Chorrillos;140;4;2;2;0;1;20
2024;1;89 000;3.76;162.44;334 571;205 972;Chorrillos;54;2;2;1;0;1;0
2024;1;269 000;3.76;162.44;1011 231;622 544;Chorrillos;132;3;2;2;0;1;3
2024;1;108 000;3.76;162.44;405 996;249 943;Chorrillos;100;2;2;0;0;1;0
2024;1;128 000;3.76;162.44;481 181;296 229;Chorrillos;87;2;2;1;0;1;36
2024;1;129 500;3.76;162.44;486 819;299 701;Chorrillos;80;3;2;1;0;1;0
2024;1;153 500;3.76;162.44;577 041;355 244;Chorrillos;89;3;2;1;0;1;8
2024;1;145 000;3.76;162.44;545 087;335 572;Chorrillos;120;4;2;0;0;1;9
2024;1;94 365;3.76;162.44;354 740;218 389;Chorrillos;80;3;1;1;0;1;5
2024;1;82 000;3.76;162.44;308 256;189 772;Chorrillos;70;3;2;0;0;1;2
2024;1;86 000;3.76;162.44;323 293;199 029;Chorrillos;100;3;2;0;0;1;12
2024;1;135 000;3.76;162.44;507 495;312 429;Chorrillos;118;3;2;0;0;1;0
2024;1;120 000;3.76;162.44;451 107;277 715;Chorrillos;73;3;2;1;0;1;2
2024;1;125 000;3.76;162.44;469 903;289 286;Chorrillos;99;3;2;1;0;1;3
2024;1;86 000;3.76;162.44;323 293;199 029;Chorrillos;82;3;2;0;0;1;10
2024;1;70 070;3.76;162.44;263 409;162 162;Chorrillos;59;2;2;1;0;1;7
2024;1;58 000;3.76;162.44;218 035;134 229;Chorrillos;88;3;2;0;0;1;10
2024;1;62 900;3.76;162.44;236 455;145 569;Chorrillos;62;3;1;0;0;1;17
2024;1;70 000;3.76;162.44;263 146;162 000;Chorrillos;53;2;1;0;0;1;14
2024;1;58 000;3.76;162.44;218 035;134 229;Chorrillos;50;1;1;0;0;1;15
2024;1;80 000;3.76;162.44;300 738;185 143;Chorrillos;75;3;2;0;0;1;12
2024;1;178 000;3.76;162.44;669 142;411 944;Chorrillos;132;2;2;1;0;1;26
2024;1;150 000;3.76;162.44;563 884;347 144;Chorrillos;91;2;1;1;0;1;0
2024;1;130 000;3.76;162.44;488 699;300 858;Chorrillos;98;3;2;1;0;1;13
2024;1;49 000;3.76;162.44;184 202;113 400;Chorrillos;57;2;1;0;0;1;12
2024;1;34 806;3.76;162.44;130 843;80 551;Comas;68;2;1;0;0;1;20
2024;1;66 832;3.76;162.44;251 235;154 668;Comas;109;3;1;0;0;1;10
2024;1;50 525;3.76;162.44;189 934;116 929;Comas;64;3;1;0;0;1;5
2024;1;54 695;3.76;162.44;205 611;126 580;Comas;62;3;2;1;0;1;2
2024;1;47 683;3.76;162.44;179 251;110 352;Comas;69;3;2;0;0;1;4
2024;1;55 000;3.76;162.44;206 757;127 286;Comas;89;1;1;0;0;1;5
2024;1;38 000;3.76;162.44;142 850;87 943;Comas;50;2;1;0;0;1;1
2024;1;56 139;3.76;162.44;211 037;129 921;Comas;74;3;1;0;0;1;7
2024;1;60 000;3.76;162.44;225 553;138 857;Comas;120;5;4;0;0;1;10
2024;1;45 000;3.76;162.44;169 165;104 143;Comas;49;3;1;0;0;1;5
2024;1;38 700;3.76;162.44;145 482;89 563;Comas;50;2;1;0;0;1;6
2024;1;35 000;3.76;162.44;131 573;81 000;Comas;83;2;1;0;0;1;0
2024;1;42 000;3.76;162.44;157 887;97 200;Comas;52;3;1;0;0;1;4
2024;1;52 910;3.76;162.44;198 901;122 449;Comas;54;3;1;1;0;1;5
2024;1;55 000;3.76;162.44;206 757;127 286;Comas;72;2;1;0;0;1;22
2024;1;67 000;3.76;162.44;251 868;155 057;Comas;86;3;3;1;0;1;5
2024;1;55 000;3.76;162.44;206 757;127 286;Comas;61;3;1;0;0;1;1
2024;1;75 000;3.76;162.44;281 942;173 572;Comas;87;3;2;0;0;1;10
2024;1;63 000;3.76;162.44;236 831;145 800;Comas;104;4;1;0;0;1;30
2024;1;61 007;3.76;162.44;229 339;141 188;Comas;78;3;1;0;0;1;8
2024;1;39 186;3.76;162.44;147 307;90 687;Comas;70;3;2;0;0;1;6
2024;1;60 810;3.76;162.44;228 598;140 732;Comas;61;3;1;1;0;1;4
2024;1;55 000;3.76;162.44;206 757;127 286;Comas;63;3;2;0;0;1;1
2024;1;90 000;3.76;162.44;338 330;208 286;Comas;101;3;2;0;0;1;12
2024;1;38 500;3.76;162.44;144 730;89 100;Comas;52;3;1;0;0;1;6
2024;1;65 000;3.76;162.44;244 350;150 429;Comas;69;2;1;0;0;1;30
2024;1;35 000;3.76;162.44;131 573;81 000;Comas;83;2;1;0;0;1;0
2024;1;55 000;3.76;162.44;206 757;127 286;Comas;78;3;2;0;0;1;10
2024;1;73 500;3.76;162.44;276 303;170 100;Comas;111;3;2;0;0;1;0
2024;1;69 000;3.76;162.44;259 386;159 686;Comas;107;3;2;0;0;1;0
2024;1;76 900;3.76;162.44;289 084;177 969;Comas;86;3;2;0;0;1;7
2024;1;78 000;3.76;162.44;293 219;180 515;Comas;82;3;1;0;0;1;6
2024;1;52 000;3.76;162.44;195 480;120 343;Comas;78;2;2;0;0;1;14
2024;1;150 371;3.76;162.44;565 279;348 003;Jesús María;86;2;2;1;0;1;7
2024;1;134 217;3.76;162.44;504 550;310 616;Jesús María;100;3;2;1;0;1;23
2024;1;93 832;3.76;162.44;352 734;217 154;Jesús María;60;2;2;0;0;1;4
2024;1;135 000;3.76;162.44;507 495;312 429;Jesús María;75;3;2;0;0;1;4
2024;1;142 218;3.76;162.44;534 628;329 133;Jesús María;85;3;2;1;0;1;20
2024;1;150 344;3.76;162.44;565 178;347 941;Jesús María;104;3;2;1;0;1;13
2024;1;151 374;3.76;162.44;569 047;350 323;Jesús María;102;3;2;1;0;1;14
2024;1;95 000;3.76;162.44;357 126;219 858;Jesús María;75;2;1;0;0;1;30
2024;1;157 188;3.76;162.44;590 905;363 779;Jesús María;75;3;2;1;0;1;1
2024;1;169 595;3.76;162.44;637 544;392 491;Jesús María;104;3;2;1;0;1;16
2024;1;126 178;3.76;162.44;474 332;292 013;Jesús María;101;3;2;1;0;1;40
2024;1;84 315;3.76;162.44;316 958;195 129;Jesús María;50;1;1;0;0;1;50
2024;1;118 566;3.76;162.44;445 715;274 396;Jesús María;120;3;2;0;0;1;54
2024;1;135 000;3.76;162.44;507 495;312 429;Jesús María;90;5;1;0;0;1;45
2024;1;120 000;3.76;162.44;451 107;277 715;Jesús María;69;2;2;0;0;1;2
2024;1;126 980;3.76;162.44;477 347;293 869;Jesús María;82;3;2;0;0;1;35
2024;1;166 411;3.76;162.44;625 575;385 123;Jesús María;85;2;2;0;0;1;7
2024;1;185 000;3.76;162.44;695 456;428 144;Jesús María;87;3;3;1;0;1;7
2024;1;117 624;3.76;162.44;442 174;272 215;Jesús María;80;3;2;0;0;1;50
2024;1;189 900;3.76;162.44;713 877;439 484;Jesús María;100;3;2;0;0;1;3
2024;1;140 000;3.76;162.44;526 291;324 001;Jesús María;72;2;1;0;0;1;30
2024;1;160 000;3.76;162.44;601 476;370 287;Jesús María;85;3;2;0;0;1;0
2024;1;94 000;3.76;162.44;353 367;217 543;Jesús María;56;2;2;0;0;1;4
2024;1;137 000;3.76;162.44;515 014;317 058;Jesús María;77;3;2;1;0;1;35
2024;1;90 000;3.76;162.44;338 330;208 286;Jesús María;100;3;2;0;0;1;30
2024;1;160 000;3.76;162.44;601 476;370 287;Jesús María;78;3;2;1;0;1;3
2024;1;113 000;3.76;162.44;424 792;261 515;Jesús María;62;2;2;0;0;1;2
2024;1;144 330;3.76;162.44;542 569;334 022;Jesús María;82;3;2;1;0;1;13
2024;1;113 000;3.76;162.44;424 792;261 515;Jesús María;63;2;2;0;0;1;5
2024;1;125 000;3.76;162.44;469 903;289 286;Jesús María;85;3;2;0;0;1;15
2024;1;183 000;3.76;162.44;687 938;423 515;Jesús María;98;3;2;0;0;1;5
2024;1;155 000;3.76;162.44;582 680;358 715;Jesús María;85;3;2;1;0;1;16
2024;1;130 000;3.76;162.44;488 699;300 858;Jesús María;73;2;1;0;0;1;13
2024;1;111 000;3.76;162.44;417 274;256 886;Jesús María;64;2;2;1;0;1;3
2024;1;141 000;3.76;162.44;530 051;326 315;Jesús María;81;3;2;0;0;1;4
2024;1;275 000;3.76;162.44;1033 786;636 430;Jesús María;110;4;3;2;0;1;7
2024;1;180 000;3.76;162.44;676 660;416 572;Jesús María;78;3;2;1;0;1;2
2024;1;99 000;3.76;162.44;372 163;229 115;Jesús María;60;2;1;0;0;1;2
2024;1;119 000;3.76;162.44;447 348;275 401;Jesús María;58;2;2;0;0;1;5
2024;1;90 000;3.76;162.44;338 330;208 286;Jesús María;60;2;1;0;0;1;50
2024;1;168 000;3.76;162.44;631 550;388 801;Jesús María;77;3;2;1;0;1;2
2024;1;150 000;3.76;162.44;563 884;347 144;Jesús María;47;1;2;1;0;1;2
2024;1;155 000;3.76;162.44;582 680;358 715;Jesús María;103;3;1;1;0;1;20
2024;1;159 900;3.76;162.44;601 100;370 055;Jesús María;80;2;2;1;0;1;10
2024;1;132 000;3.76;162.44;496 217;305 486;Jesús María;64;2;2;0;0;1;2
2024;1;221 925;3.76;162.44;834 266;513 599;Jesús María;89;2;2;1;0;1;3
2024;1;98 000;3.76;162.44;368 404;226 801;Jesús María;52;2;2;1;0;1;2
2024;1;145 000;3.76;162.44;545 087;335 572;Jesús María;86;3;3;1;0;1;12
2024;1;109 513;3.76;162.44;411 684;253 445;Jesús María;52;2;2;0;0;1;1
2024;1;200 000;3.76;162.44;751 845;462 858;Jesús María;93;3;3;1;0;1;7
2024;1;148 000;3.76;162.44;556 365;342 515;Jesús María;90;3;2;0;0;1;14
2024;1;145 000;3.76;162.44;545 087;335 572;Jesús María;75;2;2;1;0;1;12
2024;1;137 840;3.76;162.44;518 172;319 002;Jesús María;120;3;2;0;0;1;30
2024;1;110 272;3.76;162.44;414 538;255 202;Jesús María;70;2;2;1;0;1;5
2024;1;120 000;3.76;162.44;451 107;277 715;Jesús María;82;2;2;1;0;1;2
2024;1;140 346;3.76;162.44;527 594;324 803;Jesús María;78;3;2;0;0;1;2
2024;1;136 000;3.76;162.44;511 254;314 744;Jesús María;73;2;2;1;0;1;5
2024;1;125 500;3.76;162.44;471 783;290 444;Jesús María;82;3;2;0;0;1;40
2024;1;182 851;3.76;162.44;687 379;423 171;Jesús María;107;3;2;1;0;1;8
2024;1;155 000;3.76;162.44;582 680;358 715;Jesús María;78;3;2;1;0;1;17
2024;1;148 000;3.76;162.44;556 365;342 515;Jesús María;81;3;2;0;0;1;21
2024;1;155 697;3.76;162.44;585 301;360 329;Jesús María;76;3;2;0;0;1;0
2024;1;180 000;3.76;162.44;676 660;416 572;Jesús María;81;3;2;1;0;1;2
2024;1;112 000;3.76;162.44;421 033;259 201;Jesús María;58;2;2;0;0;1;5
2024;1;140 000;3.76;162.44;526 291;324 001;Jesús María;89;2;1;0;0;1;50
2024;1;92 000;3.76;162.44;345 849;212 915;Jesús María;58;2;2;0;0;1;15
2024;1;114 000;3.76;162.44;428 551;263 829;Jesús María;72;2;2;0;0;1;33
2024;1;107 107;3.76;162.44;402 640;247 877;Jesús María;51;2;2;0;0;1;0
2024;1;135 000;3.76;162.44;507 495;312 429;Jesús María;64;2;1;0;0;1;8
2024;1;135 000;3.76;162.44;507 495;312 429;Jesús María;80;3;1;1;0;1;10
2024;1;138 999;3.76;162.44;522 528;321 684;Jesús María;87;3;3;1;0;1;11
2024;1;160 000;3.76;162.44;601 476;370 287;Jesús María;90;3;3;0;0;1;14
2024;1;163 000;3.76;162.44;612 753;377 229;Jesús María;91;4;2;1;0;1;20
2024;1;130 000;3.76;162.44;488 699;300 858;Jesús María;72;3;2;0;0;1;19
2024;1;126 439;3.76;162.44;475 312;292 616;Jesús María;78;3;2;1;0;1;0
2024;1;200 000;3.76;162.44;751 845;462 858;Jesús María;93;3;2;1;0;1;1
2024;1;142 890;3.76;162.44;537 155;330 689;Jesús María;57;2;2;1;0;1;0
2024;1;160 000;3.76;162.44;601 476;370 287;Jesús María;83;3;2;1;0;1;15
2024;1;105 000;3.76;162.44;394 718;243 001;Jesús María;63;2;2;0;0;1;5
2024;1;225 000;3.76;162.44;845 825;520 715;Jesús María;96;3;2;1;0;1;3
2024;1;129 900;3.76;162.44;488 323;300 626;Jesús María;79;2;2;2;0;1;4
2024;1;148 999;3.76;162.44;560 121;344 827;Jesús María;103;3;2;1;0;1;23
2024;1;268 000;3.76;162.44;1007 472;620 230;Jesús María;110;4;3;2;0;1;7
2024;1;179 000;3.76;162.44;672 901;414 258;Jesús María;105;3;2;1;0;1;15
2024;1;135 000;3.76;162.44;507 495;312 429;Jesús María;55;2;2;1;0;1;5
2024;1;178 000;3.76;162.44;669 142;411 944;Jesús María;91;2;2;1;0;1;4
2024;1;165 000;3.76;162.44;620 272;381 858;Jesús María;80;2;2;1;0;1;3
2024;1;165 000;3.76;162.44;620 272;381 858;Jesús María;89;3;1;0;0;1;15
2024;1;118 690;3.76;162.44;446 182;274 683;Jesús María;51;2;2;1;0;1;0
2024;1;99 900;3.76;162.44;375 546;231 198;Jesús María;57;2;2;1;0;1;1
2024;1;116 251;3.76;162.44;437 012;269 038;Jesús María;73;3;2;1;0;1;0
2024;1;101 883;3.76;162.44;382 999;235 786;Jesús María;59;2;2;0;0;1;0
2024;1;95 000;3.76;162.44;357 126;219 858;Jesús María;76;2;1;0;0;1;35
2024;1;113 000;3.76;162.44;424 792;261 515;Jesús María;93;3;2;0;0;1;40
2024;1;118 000;3.76;162.44;443 588;273 086;Jesús María;68;2;2;1;0;1;7
